x_fit,y_fit
0.211348903983665,3.39740833667682
0.230610346259419,2.97492271698405
0.251627194650603,2.60497540919222
0.274559429421725,2.28103299751452
0.299581610759743,1.99737453082658
0.326884207526331,1.74899048840669
0.356675047106984,1.53149430981839
0.38918089739322,1.34104492651803
0.42464919293993,1.17427892706505
0.463349918437378,1.02825115794545
0.505577663834851,0.900382710995879
0.551653866759558,0.788415378865342
0.601929259300071,0.690371774180174
0.656786537779226,0.604520408100874
0.716643275838795,0.52934511154431
0.78195510301034,0.463518259037999
0.85321917296752,0.405877322329127
0.930977947860203,0.355404339675769
1.01582332753672,0.311207938239876
1.10840115508592,0.272507592090378
1.20941613299524,0.238619837806504
1.31963718734646,0.208946204243434
1.43990332088163,0.182962643295153
1.57112999949253,0.16021027499762
1.7143161207476,0.14028728352709
1.870551617501,0.122841820973734
2.04102575446222,0.107565793568373
2.22703618087986,0.094189420624657
2.42999880824863,0.0824764701054281
2.65145858822861,0.0722200866715051
2.89310127281839,0.0632391385345727
3.15676624630039,0.0553750185981538
3.44446052663536,0.0484888433935496
3.75837404288444,0.0424590003428471
4.10089630495072,0.0371790000326901
4.47463459253023,0.0325555955691181
4.88243380172687,0.0285071358005347
5.32739810040345,0.0249621233260743
5.81291455710964,0.0218579518232224
6.34267892345012,0.0191398003953955
6.92072376614834,0.0167596654132243
7.55144916294724,0.0146755127514705
8.23965619600403,0.0128505354497492
8.99058349773095,0.0112525036870492
9.80994712726877,0.0098531955903462
10.703984081133,0.00862789882516154
11.6794997692355,0.00755497416596075
12.7439198176697,0.00661547333887121
13.9053465925815,0.00579280438767063
15.1726208753858,0.00507243865327737
16.5553891588009,0.00444165419188416
18.0641770759577,0.00388931110039852
19.7104695215266,0.00340565478134765
21.5067980747433,0.00298214367282877
23.4668363897988,0.00261129840114726
25.6055042797048,0.00228656969211884
27.9390812859202,0.00200222270829691
30.4853305982325,0.00175323576947484
33.2636342681703,0.00153521166782722
36.2951407451932,0.00134430001148037
39.6029258587037,0.00117712922506886
43.2121684712765,0.00103074700638091
47.1503421401781,0.000902568187533582
51.4474242461034,0.000790329079885398
56.1361241810184,0.000692047496399557
61.2521323320748,0.000605987745436801
66.8343917568614,0.000530629977754533
72.9253946179856,0.000464643345368015
79.5715056334443,0.000406862498248547
86.8233150048896,0.000356267003781014
94.7360235102793,0.000311963325520267
103.369862692236,0.000273169042984077
112.790553340592,0.000239199033797929
123.069805759086,0.000209453374162891
134.285865624247,0.000183406743964029
146.524109591536,0.00016059914940939
159.877695182507,0.000140627799357684
174.448269899925,0.000123139991867408
190.346744968631,0.000107826885341051
207.694139591858,9.44180442603189e-05
226.622502149491,8.26766631879102e-05
247.275915350426,7.23953846898299e-05
269.811592990253,6.33926373210821e-05
294.401076662772,5.55094290021333e-05
321.231541534727,4.86065391558991e-05
350.507221123305,4.25620600172837e-05
382.450961921806,3.72692436938294e-05
417.305919707313,3.2634616955711e-05
455.337410442624,2.85763304615253e-05
496.834929861557,2.50227132665453e-05
542.114357110664,2.19110070854886e-05
591.520359221524,1.91862579563745e-05
645.429014716419,1.68003457318189e-05
704.250676318308,1.47111342581981e-05
768.433094556042,1.28817272345084e-05
838.464826041692,1.12798166090968e-05
914.878952363828,9.87711200668907e-06
998.257137904931,8.64884110917231e-06
1089.23405747108,7.5733121666587e-06
1188.50222743702,6.63153091260216e-06
